Name,Language,Description,URL,Stars,Month
Machine-Learning-Yearning-Vietnamese-Translation,unknown,,https://github.com/aivivn/Machine-Learning-Yearning-Vietnamese-Translation,15,10
awesome-architecture,unknown,架构师技术图谱，助你早日成为架构师,https://github.com/toutiaoio/awesome-architecture,47,10
coding-interview-university,unknown,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,128,10
awesome-cli-apps,unknown,🖥📊🕹🛠A curated list of command line apps,https://github.com/agarrharr/awesome-cli-apps,21,10
awesome,unknown,😎Awesome lists about all kinds of interesting topics,https://github.com/sindresorhus/awesome,73,10
app-ideas,unknown,A Collection of application ideas which can be used to improve your coding skills.,https://github.com/florinpop17/app-ideas,29,10
awesome-web-security,unknown,🐶A curated list of Web Security materials and resources.,https://github.com/qazbnm456/awesome-web-security,58,10
best-practices-checklist,unknown,"A list of awesome idiomatic code resources. Rust, Go, Erlang, Ruby, Pony and more",https://github.com/palash25/best-practices-checklist,13,10
architect-awesome,unknown,后端架构师技术图谱,https://github.com/xingshaocheng/architect-awesome,30,10
javascript-testing-best-practices,unknown,📗🌐🚢Comprehensive and exhaustive JavaScript & Node.js testing best practices (August 2019),https://github.com/goldbergyoni/javascript-testing-best-practices,14,10
kubernetes-the-hard-way,unknown,Bootstrap Kubernetes the hard way on Google Cloud Platform. No scripts.,https://github.com/kelseyhightower/kubernetes-the-hard-way,16,10
books,unknown,【编程随想】收藏的电子书清单（多个学科，含下载链接）,https://github.com/programthink/books,19,10
developer-roadmap,unknown,Roadmap to becoming a web developer in 2019,https://github.com/kamranahmedse/developer-roadmap,45,10
free-books,unknown,互联网上的免费书籍,https://github.com/ruanyf/free-books,427,10
project-based-learning,unknown,Curated list of project-based tutorials,https://github.com/tuvtran/project-based-learning,20,10
open-source-cs,unknown,Video discussing this curriculum:,https://github.com/ForrestKnight/open-source-cs,15,10
shadowsocks-rss,unknown,"ShadowsocksR update rss, SSR organization",https://github.com/shadowsocksr-backup/shadowsocks-rss,5,10
devmap,unknown,Карта развития веб-разработчика,https://github.com/zualex/devmap,10,10
php-rfcs,unknown,"Experimental repo for GitHub based RFC workflow. For now, please don't submit PRs.",https://github.com/php/php-rfcs,4,10
mod,unknown,,https://github.com/lavendnigth/mod,1,10
gibl,unknown,Book: Gentle Introduction to Blockchain with Lisp,https://github.com/bor0/gibl,4,10
README-template.md,unknown,A README template for anyone to copy and use.,https://github.com/scottydocs/README-template.md,67,10
python_for_data_analysis_2nd_chinese_version,unknown,《利用Python进行数据分析·第2版》,https://github.com/iamseancheney/python_for_data_analysis_2nd_chinese_version,33,10
blockchain,unknown,区块链 - 中文资源,https://github.com/LiuBoyu/blockchain,68,10
eng-practices,unknown,Google's Engineering Practices documentation,https://github.com/google/eng-practices,133,10
gov-takedowns,unknown,Text of government takedown notices as received. GitHub does not endorse or adopt any assertion contained in the following notices.,https://github.com/github/gov-takedowns,256,10
CKAD-exercises,unknown,A set of exercises to prepare for Certified Kubernetes Application Developer exam by Cloud Native Computing Foundation,https://github.com/dgkanatsios/CKAD-exercises,29,10
gatsby-pt-BR,unknown,Brazilian Portuguese translation of Gatsbyjs.org,https://github.com/gatsbyjs/gatsby-pt-BR,14,10
iptv,javascript,Collection of 8000+ publicly available IPTV channels from all over the world,https://github.com/iptv-org/iptv,1751,10
Web,javascript,前端入门和进阶学习笔记，超详细的Web前端学习图文教程。从零开始学前端，做一个Web全栈工程师。持续更新...,https://github.com/qianguyihao/Web,95,10
baidu-netdisk-downloaderx,javascript,⚡️一款图形界面的百度网盘不限速下载器，支持 Windows、Linux 和 Mac。,https://github.com/b3log/baidu-netdisk-downloaderx,43,10
openlayers,javascript,OpenLayers,https://github.com/openlayers/openlayers,23,10
zigbee2mqtt,javascript,"Zigbee🐝to MQTT bridge🌉, get rid of your proprietary Zigbee bridges🔨",https://github.com/Koenkk/zigbee2mqtt,4,10
algorithm-visualizer,javascript,🎆Interactive Online Platform that Visualizes Algorithms from Code,https://github.com/algorithm-visualizer/algorithm-visualizer,42,10
javascript,javascript,JavaScript Style Guide,https://github.com/airbnb/javascript,37,10
RSSHub,javascript,🍰万物皆可 RSS,https://github.com/DIYgod/RSSHub,10,10
leetcode,javascript,LeetCode Solutions: A Record of My Problem Solving Journey.( leetcode题解，记录自己的leetcode解题之路。),https://github.com/azl397985856/leetcode,167,10
d2-admin,javascript,🌈An elegant dashboard,https://github.com/d2-projects/d2-admin,64,10
svelte,javascript,Cybernetically enhanced web apps,https://github.com/sveltejs/svelte,32,10
open-pixel-art,javascript,A collaborative pixel art project to teach people how to contribute to open-source,https://github.com/twilio-labs/open-pixel-art,41,10
node-oidc-provider,javascript,OpenID Certified™ OAuth 2.0 Authorization Server implementation for Node.js,https://github.com/panva/node-oidc-provider,25,10
js-edu,javascript,,https://github.com/davojta/js-edu,1,10
Ghost,javascript,👻The #1 headless Node.js CMS for professional publishing,https://github.com/TryGhost/Ghost,5,10
flow-typed,javascript,A central repository for Flow library definitions,https://github.com/flow-typed/flow-typed,1,10
introduccion-a-js,javascript,,https://github.com/r-argentina-programa/introduccion-a-js,6,10
guessing-game,javascript,Guessing game tests,https://github.com/rolling-scopes-school/guessing-game,3,10
ramda,javascript,🐏Practical functional Javascript,https://github.com/ramda/ramda,14,10
create-social-network,javascript,Create Social Network by running one command. Demo: https://worldexplorer.netlify.com/,https://github.com/udilia/create-social-network,75,10
UnblockNeteaseMusic,javascript,Revive unavailable songs for Netease Cloud Music,https://github.com/nondanee/UnblockNeteaseMusic,67,10
p5.js,javascript,"p5.js is a client-side JS platform that empowers artists, designers, students, and anyone to learn to code and express themselves creatively on the web. It is based on the core principles of Processing. http://twitter.com/p5xjs —",https://github.com/processing/p5.js,12,10
carbon,javascript,🎨Create and share beautiful images of your source code,https://github.com/carbon-app/carbon,46,10
nuclear,javascript,Desktop music player for streaming from free sources,https://github.com/nukeop/nuclear,8,10
complete-intro-to-react-v5,javascript,"The Complete Intro to React, the fifth version",https://github.com/btholt/complete-intro-to-react-v5,10,10
awesome-vscode,javascript,🎨A curated list of delightful VS Code packages and resources.,https://github.com/viatsko/awesome-vscode,7,10
vue,javascript,"🖖Vue.js is a progressive, incrementally-adoptable JavaScript framework for building UI on the web.",https://github.com/vuejs/vue,256,10
bustag,javascript,a tag and recommend system for old bus driver,https://github.com/gxtrobot/bustag,154,10
XtreamUI,javascript,Xtream Codes 2.93 - Admin Interface,https://github.com/xtreamui/XtreamUI,9,10
Daily-Interview-Question,javascript,我是木易杨，公众号「高级前端进阶」作者，每天搞定一道前端大厂面试题，祝大家天天进步，一年后会看到不一样的自己。,https://github.com/Advanced-Frontend/Daily-Interview-Question,74,10
fe-interview,javascript,前端面试每日 3+1，以面试题来驱动学习，提倡每日学习与思考，每天进步一点！每天早上5点纯手工发布面试题（死磕自己，愉悦大家）,https://github.com/haizlin/fe-interview,257,10
google-access-helper,javascript,谷歌访问助手破解版,https://github.com/haotian-wang/google-access-helper,35,10
vuepress,javascript,📝Minimalistic Vue-powered static site generator,https://github.com/vuejs/vuepress,12,10
roughViz,javascript,Reusable JavaScript library for creating sketchy/hand-drawn styled charts in the browser.,https://github.com/jwilber/roughViz,169,10
ws,javascript,"Simple to use, blazing fast and thoroughly tested WebSocket client and server for Node.js",https://github.com/websockets/ws,4,10
keeweb,javascript,Free cross-platform password manager compatible with KeePass,https://github.com/keeweb/keeweb,9,10
chinese-poetry,javascript,"最全中华古诗词数据库, 唐宋两朝近一万四千古诗人, 接近5.5万首唐诗加26万宋诗. 两宋时期1564位词人，21050首词。",https://github.com/chinese-poetry/chinese-poetry,34,10
is-website-vulnerable,javascript,finds publicly known security vulnerabilities in a website's frontend JavaScript libraries,https://github.com/lirantal/is-website-vulnerable,71,10
jsencrypt,javascript,"A Javascript library to perform OpenSSL RSA Encryption, Decryption, and Key Generation.",https://github.com/travist/jsencrypt,6,10
plotly.js,javascript,Open-source JavaScript charting library behind Plotly and Dash,https://github.com/plotly/plotly.js,19,10
egg,javascript,🥚Born to build better enterprise frameworks and apps with Node.js & Koa,https://github.com/eggjs/egg,14,10
mapbox-gl-js,javascript,"Interactive, thoroughly customizable maps in the browser, powered by vector tiles and WebGL",https://github.com/mapbox/mapbox-gl-js,8,10
ccxt,javascript,A JavaScript / Python / PHP cryptocurrency trading API with support for more than 120 bitcoin/altcoin exchanges,https://github.com/ccxt/ccxt,27,10
luban-h5,javascript,"en: A mobile page builder/editor, similar with amolink. zh: 类似易企秀的H5制作、建站工具.",https://github.com/ly525/luban-h5,68,10
brave-browser,javascript,"Next generation Brave browser for macOS, Windows, Linux, and eventually Android",https://github.com/brave/brave-browser,30,10
three.js,javascript,JavaScript 3D library.,https://github.com/mrdoob/three.js,34,10
vant,javascript,Lightweight Mobile UI Components built on Vue,https://github.com/youzan/vant,63,10
incubator-superset,javascript,"Apache Superset (incubating) is a modern, enterprise-ready business intelligence web application",https://github.com/apache/incubator-superset,25,10
taro,javascript,多端统一开发框架，支持用 React 的开发方式编写一次代码，生成能运行在微信/百度/支付宝/字节跳动/ QQ 小程序、快应用、H5、React Native 等的应用。 https://taro.jd.com/,https://github.com/NervJS/taro,28,10
appwrite,javascript,End to end backend server for frontend and mobile developers.👩‍💻👨‍💻,https://github.com/appwrite/appwrite,186,10
drawio-desktop,javascript,Official electron build of draw.io,https://github.com/jgraph/drawio-desktop,24,10
strapi,javascript,🚀Open source Node.js Headless CMS to easily build customisable APIs,https://github.com/strapi/strapi,72,10
generator-jhipster,javascript,Open Source application platform for creating Spring Boot + Angular/React projects in seconds!,https://github.com/jhipster/generator-jhipster,21,10
Rocket.Chat,javascript,The ultimate Free Open Source Solution for team communications.,https://github.com/RocketChat/Rocket.Chat,12,10
vue-cli,javascript,🛠️Standard Tooling for Vue.js Development,https://github.com/vuejs/vue-cli,33,10
30-seconds-of-code,javascript,A curated collection of useful JavaScript snippets that you can understand in 30 seconds or less.,https://github.com/30-seconds/30-seconds-of-code,356,10
next.js,javascript,The React Framework,https://github.com/zeit/next.js,81,10
react-native-website,javascript,The site and docs for React Native,https://github.com/facebook/react-native-website,3,10
samples,javascript,Dapr Samples Repository,https://github.com/dapr/samples,20,10
docusaurus,javascript,Easy to maintain open source documentation websites.,https://github.com/facebook/docusaurus,30,10
react-vis,javascript,Data Visualization Components,https://github.com/uber/react-vis,10,10
33-js-concepts,javascript,📜33 concepts every JavaScript developer should know.,https://github.com/leonardomso/33-js-concepts,56,10
react-developer-roadmap,javascript,Roadmap to becoming a React developer in 2019,https://github.com/adam-golab/react-developer-roadmap,18,10
WebGL-Fluid-Simulation,javascript,Play with fluids in your browser (works even on mobile),https://github.com/PavelDoGreat/WebGL-Fluid-Simulation,10,10
bypass-paywalls-chrome,javascript,Bypass Paywalls for Chrome,https://github.com/iamadamdev/bypass-paywalls-chrome,10,10
javascript-algorithms,javascript,📝Algorithms and data structures implemented in JavaScript with explanations and links to further readings,https://github.com/trekhleb/javascript-algorithms,151,10
react-redux-firebase,javascript,Redux bindings for Firebase. Includes React Hooks and Higher Order Components.,https://github.com/prescottprue/react-redux-firebase,4,10
markdown-here,javascript,"Google Chrome, Firefox, and Thunderbird extension that lets you write email in Markdown and render it before sending.",https://github.com/adam-p/markdown-here,31,10
reactstrap,javascript,Simple React Bootstrap 4 components,https://github.com/reactstrap/reactstrap,5,10
Awesome-Design-Tools,javascript,The best design tools and plugins for everything👉,https://github.com/LisaDziuba/Awesome-Design-Tools,117,10
credit-card-form,javascript,Credit card form with smooth and sweet micro-interactions,https://github.com/muhammederdem/credit-card-form,792,10
node,javascript,Node.js JavaScript runtime✨🐢🚀✨,https://github.com/nodejs/node,36,10
Vue.Draggable,javascript,Vue drag-and-drop component based on Sortable.js,https://github.com/SortableJS/Vue.Draggable,22,10
lerna,javascript,🐉A tool for managing JavaScript projects with multiple packages.,https://github.com/lerna/lerna,30,10
FileSaver.js,javascript,An HTML5 saveAs() FileSaver implementation,https://github.com/eligrey/FileSaver.js,6,10
gulp,javascript,The streaming build system,https://github.com/gulpjs/gulp,11,10
mobile-first-animation,javascript,Performant gesture-driven animation on the mobile web,https://github.com/aholachek/mobile-first-animation,308,10
cube.js,javascript,📊Cube.js - Open Source Analytics Framework,https://github.com/cube-js/cube.js,39,10
folio-2019,javascript,,https://github.com/brunosimon/folio-2019,173,10
gatsby,javascript,"Build blazing fast, modern apps and websites with React",https://github.com/gatsbyjs/gatsby,31,10
mermaid,javascript,Generation of diagram and flowchart from text in a similar manner as markdown,https://github.com/knsv/mermaid,100,10
discord.js,javascript,A powerful JavaScript library for interacting with the Discord API,https://github.com/discordjs/discord.js,4,10
axios-crash,javascript,Axios crash course files,https://github.com/bradtraversy/axios-crash,25,10
awesome-selfhosted,javascript,This is a list of Free Software network services and web applications which can be hosted locally. Selfhosting is the process of locally hosting and managing applications instead of renting from SaaS providers.,https://github.com/awesome-selfhosted/awesome-selfhosted,405,10
smart-tracker,javascript,smart-tracker简易型前端无痕埋点,https://github.com/airuikun/smart-tracker,43,10
leonsans,javascript,Leon Sans is a geometric sans-serif typeface made with code in 2019 by Jongmin Kim.,https://github.com/cmiscm/leonsans,204,10
nuxt.js,javascript,The Vue.js Framework,https://github.com/nuxt/nuxt.js,31,10
workshop-webgl-glsl,javascript,A workshop on WebGL and GLSL,https://github.com/mattdesl/workshop-webgl-glsl,89,10
material-ui,javascript,"React components for faster and easier web development. Build your own design system, or start with Material Design.",https://github.com/mui-org/material-ui,36,10
Coursera-ML-AndrewNg-Notes,html,吴恩达老师的机器学习课程个人笔记,https://github.com/fengdu78/Coursera-ML-AndrewNg-Notes,227,10
AdminLTE,html,AdminLTE - Free Premium Admin control Panel Theme Based On Bootstrap 3.x,https://github.com/ColorlibHQ/AdminLTE,75,10
deeplearning_ai_books,html,deeplearning.ai（吴恩达老师的深度学习课程笔记及资源）,https://github.com/fengdu78/deeplearning_ai_books,93,10
kubernetes-failure-stories,html,Compilation of public failure/horror stories related to Kubernetes,https://github.com/hjacobs/kubernetes-failure-stories,5,10
FLY_US,html,美国大学备考资料 How to apply US colleges,https://github.com/hot13399/FLY_US,4,10
craftinginterpreters,html,"Repository for the book ""Crafting Interpreters""",https://github.com/munificent/craftinginterpreters,4,10
beautiful-jekyll,html,✨Build a beautiful and simple website in literally minutes. Demo at http://deanattali.com/beautiful-jekyll,https://github.com/daattali/beautiful-jekyll,4,10
blog_os,html,Writing an OS in Rust,https://github.com/phil-opp/blog_os,10,10
mescroll,html,"精致的下拉刷新和上拉加载 js框架.支持vue,完美运行于移动端和主流PC浏览器 (JS framework for pull-refresh and pull-up-loading)",https://github.com/mescroll/mescroll,3,10
awesome-modern-cpp,html,A collection of resources on modern C++,https://github.com/rigtorp/awesome-modern-cpp,9,10
patchwork,html,All the Git-it Workshop completers!,https://github.com/jlord/patchwork,1,10
django-DefectDojo,html,DefectDojo is an open-source application vulnerability correlation and security orchestration tool.,https://github.com/DefectDojo/django-DefectDojo,1,10
hacktoberfest,html,Participate in Hacktoberfest by contributing to any Open Source project on GitHub! Here is a starter project for first time contributors. #hacktoberfest,https://github.com/AliceWonderland/hacktoberfest,15,10
simple-icons,html,SVG icons for popular brands,https://github.com/simple-icons/simple-icons,6,10
home-assistant.io,html,📘Home Assistant User documentation,https://github.com/home-assistant/home-assistant.io,1,10
yourfirstpr.github.io,html,✨the homepage of @yourfirstpr,https://github.com/yourfirstpr/yourfirstpr.github.io,2,10
hacktoberfest-swag-list,html,"Multiple companies give out swag for Hacktoberfest, and this repo tries to list them all.",https://github.com/crweiner/hacktoberfest-swag-list,55,10
learning-area,html,Github repo for the MDN Learning Area.,https://github.com/mdn/learning-area,9,10
gci-winners,html,Website with a list of GCI winners.,https://github.com/Albert221/gci-winners,1,10
glastoselenium,html,A bot for booking Glastonbury tickets using selenium,https://github.com/thomasms/glastoselenium,6,10
RDR2CollectorsMap,html,,https://github.com/jeanropke/RDR2CollectorsMap,6,10
awesome-piracy,html,A curated list of awesome warez and piracy links,https://github.com/Igglybuff/awesome-piracy,52,10
hugo-academic,html,📝The website builder for Hugo. Build and deploy a beautiful website in minutes!,https://github.com/gcushen/hugo-academic,10,10
shellphish,html,"Phishing Tool for 18 social media: Instagram, Facebook, Snapchat, Github, Twitter, Yahoo, Protonmail, Spotify, Netflix, Linkedin, Wordpress, Origin, Steam, Microsoft, InstaFollowers, Gitlab, Pinterest",https://github.com/thelinuxchoice/shellphish,5,10
fastText,html,Library for fast text representation and classification.,https://github.com/facebookresearch/fastText,28,10
py4e,html,Web site for www.py4e.com and source to the Python 3.0 textbook,https://github.com/csev/py4e,4,10
indigo,html,🍜Minimalist Jekyll Template,https://github.com/sergiokopplin/indigo,6,10
stisla,html,Free Bootstrap Admin Template,https://github.com/stisla/stisla,7,10
ru.javascript.info,html,Современный учебник JavaScript,https://github.com/javascript-tutorial/ru.javascript.info,6,10
qiubaiying.github.io,html,BY Blog ->,https://github.com/qiubaiying/qiubaiying.github.io,2,10
nndl.github.io,html,《神经网络与深度学习》 Neural Network and Deep Learning,https://github.com/nndl/nndl.github.io,61,10
coreui-free-bootstrap-admin-template,html,CoreUI is free bootstrap admin template,https://github.com/coreui/coreui-free-bootstrap-admin-template,12,10
docs,html,User documentation for Knative components,https://github.com/knative/docs,4,10
CLRS,html,📚Solutions to Introduction to Algorithms Third Edition,https://github.com/walkccc/CLRS,4,10
gentelella,html,Free Bootstrap 3 Admin Template,https://github.com/ColorlibHQ/gentelella,34,10
blog,html,大前端技术为主，读书笔记、随笔、理财为辅，做个终身学习者。,https://github.com/biaochenxuying/blog,23,10
bandinchina,html,Naming and shaming companies who kowtow to Chinese censorship requests,https://github.com/caffeine-overload/bandinchina,396,10
treehouses.github.io,html,A Markdown Wiki for treehouses🏡,https://github.com/treehouses/treehouses.github.io,3,10
ng-alain,html,NG-ZORRO admin panel front-end framework (netlify mirror https://netlify.ng-alain.com/),https://github.com/ng-alain/ng-alain,2,10
skill-map,html,程序员技能图谱,https://github.com/TeamStuQ/skill-map,60,10
Java-Interview-Advanced,html,中华石杉--互联网Java进阶面试训练营,https://github.com/shishan100/Java-Interview-Advanced,25,10
18.06-linalg-notes,html,MIT-18.06-线性代数-完整笔记,https://github.com/apachecn/18.06-linalg-notes,4,10
Machine-Learning,html,⚡️机器学习实战（Python3）：kNN、决策树、贝叶斯、逻辑回归、SVM、线性回归、树回归,https://github.com/Jack-Cherish/Machine-Learning,4,10
foundation-sites,html,The most advanced responsive front-end framework in the world. Quickly create prototypes and production code for sites that work on any kind of device.,https://github.com/foundation/foundation-sites,1,10
Front-end-Web-Development-Interview-Question,html,前端开发面试题大收集，前端面试集锦❤️💝💘,https://github.com/paddingme/Front-end-Web-Development-Interview-Question,7,10
SuperTinyIcons,html,Under 1KB each! Super Tiny Icons are miniscule SVG versions of your favourite website and app logos,https://github.com/edent/SuperTinyIcons,4,10
phantomjs,html,Scriptable Headless Browser,https://github.com/ariya/phantomjs,5,10
personal-website,html,Code that'll help you kickstart a personal website that showcases your work as a software developer.,https://github.com/github/personal-website,19,10
webKnowledge,html,前端面试知识点总结,https://github.com/huyaocode/webKnowledge,10,10
professional-services,html,Common solutions and tools developed by Google Cloud's Professional Services team,https://github.com/GoogleCloudPlatform/professional-services,4,10
awesome-resume,html,包含简历常用例句,https://github.com/resumejob/awesome-resume,4,10
free-for-dev,html,"A list of SaaS, PaaS and IaaS offerings that have free tiers of interest to devops and infradev",https://github.com/ripienaar/free-for-dev,724,10
linux-command,html,Linux命令大全搜索工具，内容包含Linux命令手册、详解、学习、搜集。https://git.io/linux,https://github.com/jaywcjlove/linux-command,143,10
JavaScript30,html,30 Day Vanilla JS Challenge,https://github.com/wesbos/JavaScript30,14,10
website,html,Kubernetes website and documentation repo:,https://github.com/kubernetes/website,3,10
swagger-codegen,html,"swagger-codegen contains a template-driven engine to generate documentation, API clients and server stubs in different languages by parsing your OpenAPI / Swagger definition.",https://github.com/swagger-api/swagger-codegen,14,10
AR.js,html,Efficient Augmented Reality for the Web - 60fps on mobile!,https://github.com/jeromeetienne/AR.js,23,10
data_analysis,html,一些爬虫和数据分析相关实战练习,https://github.com/zhouwei713/data_analysis,9,10
quickstart-js,html,Firebase Quickstart Samples for Web,https://github.com/firebase/quickstart-js,3,10
awesome-creative-coding,html,"Creative Coding: Generative Art, Data visualization, Interaction Design, Resources.",https://github.com/terkelg/awesome-creative-coding,10,10
algorithm004-04,html,,https://github.com/algorithm004-04/algorithm004-04,1,10
dragon-book-exercise-answers,html,"Compilers Principles, Techniques, & Tools (purple dragon book) second edition exercise answers. 编译原理（紫龙书）第2版习题答案。",https://github.com/fool2fish/dragon-book-exercise-answers,9,10
web-api-auth-examples,html,Basic examples to authenticate and fetch data using the Spotify Web API,https://github.com/spotify/web-api-auth-examples,2,10
REKCARC-TSC-UHT,html,"清华大学计算机系课程攻略 Guidance for courses in Department of Computer Science and Technology, Tsinghua University",https://github.com/PKUanonym/REKCARC-TSC-UHT,13,10
hugo-coder,html,A minimalist blog theme for hugo.,https://github.com/luizdepra/hugo-coder,4,10
hackergame2019-writeups,html,Write-ups for hackergame 2019,https://github.com/ustclug/hackergame2019-writeups,6,10
Machine-Learning-in-Action-Python3,html,《机器学习实战》python3源码,https://github.com/wzy6642/Machine-Learning-in-Action-Python3,10,10
ctf-wiki,html,"CTF Wiki Online. Come and join us, we need you!",https://github.com/ctf-wiki/ctf-wiki,2,10
fluxion,html,Fluxion is a remake of linset by vk496 with less bugs and enhanced functionality.,https://github.com/FluxionNetwork/fluxion,5,10
twofactorauth,html,"List of sites with two factor auth support which includes SMS, email, phone calls, hardware, and software.",https://github.com/2factorauth/twofactorauth,3,10
html,html,HTML Standard,https://github.com/whatwg/html,2,10
uPlot,html,"📈An exceptionally fast, tiny time series chart",https://github.com/leeoniya/uPlot,23,10
polynote,html,,https://github.com/Netflix/polynote,5,10
Front-end-Developer-Interview-Questions,html,"A list of helpful front-end related questions you can use to interview potential candidates, test yourself or completely ignore.",https://github.com/h5bp/Front-end-Developer-Interview-Questions,19,10
polymer,html,Our original Web Component library.,https://github.com/Polymer/polymer,2,10
rellax,html,"Lightweight, vanilla javascript parallax library",https://github.com/dixonandmoe/rellax,4,10
DevOps-Guide,html,DevOps Guide from basic to advanced with Interview Questions and Notes🔥,https://github.com/Tikam02/DevOps-Guide,165,10
GTFOBins.github.io,html,Curated list of Unix binaries that can be exploited to bypass system security restrictions,https://github.com/GTFOBins/GTFOBins.github.io,4,10
colcade,html,Lightweight masonry layout,https://github.com/desandro/colcade,5,10
CreditRiskPaper,html,Codes for replication and implementation of techniques in our credit risk article,https://github.com/brainy749/CreditRiskPaper,1,10
proposal-nullish-coalescing,html,Nullish coalescing proposal x ?? y,https://github.com/tc39/proposal-nullish-coalescing,2,10
gin,go,"Gin is a HTTP web framework written in Go (Golang). It features a Martini-like API with much better performance -- up to 40 times faster. If you need smashing performance, get yourself some Gin.",https://github.com/gin-gonic/gin,109,10
go-spring,go,模仿 Java 的 Spring 全家桶实现的一套 GoLang 的应用程序框架🚀,https://github.com/didi/go-spring,143,10
tidb,go,TiDB is an open source distributed HTAP database compatible with the MySQL protocol,https://github.com/pingcap/tidb,39,10
sqlflow,go,Brings SQL and AI together.,https://github.com/sql-machine-learning/sqlflow,18,10
tutorials,go,Micro 中文示例、教程、资料，源码解读,https://github.com/micro-in-cn/tutorials,4,10
the-way-to-go_ZH_CN,go,《The Way to Go》中文译本，中文正式名《Go 入门指南》,https://github.com/unknwon/the-way-to-go_ZH_CN,65,10
night-reading-go,go,"Go 夜读 > Share the related technical topics of Go every week through zoom online live broadcast, every day on the WeChat/Slack to communicate programming technology topics. 每周通过 zoom 在线直播的方式分享 Go 相关的技术话题，每天大家在微信/Slack 上及时沟通交流编程技术话题。",https://github.com/developer-learning/night-reading-go,12,10
rudder-server,go,"Privacy and Security focused Segment-alternative, in Golang and React",https://github.com/rudderlabs/rudder-server,222,10
frp,go,A fast reverse proxy to help you expose a local server behind a NAT or firewall to the internet.,https://github.com/fatedier/frp,118,10
BaiduPCS-Go,go,百度网盘客户端 - Go语言编写,https://github.com/iikira/BaiduPCS-Go,23,10
logrus,go,"Structured, pluggable logging for Go.",https://github.com/sirupsen/logrus,13,10
hcl,go,HCL is the HashiCorp configuration language.,https://github.com/hashicorp/hcl,5,10
aws-sdk-go,go,AWS SDK for the Go programming language.,https://github.com/aws/aws-sdk-go,2,10
argo-cd,go,Declarative continuous deployment for Kubernetes.,https://github.com/argoproj/argo-cd,2,10
spark-on-k8s-operator,go,Kubernetes operator for managing the lifecycle of Apache Spark applications on Kubernetes.,https://github.com/GoogleCloudPlatform/spark-on-k8s-operator,2,10
teleport,go,Privileged access management for elastic infrastructure.,https://github.com/gravitational/teleport,2,10
cri-o,go,Open Container Initiative-based implementation of Kubernetes Container Runtime Interface,https://github.com/cri-o/cri-o,8,10
telegraf,go,The plugin-driven server agent for collecting & reporting metrics.,https://github.com/influxdata/telegraf,7,10
atlantis,go,Terraform Pull Request Automation,https://github.com/runatlantis/atlantis,4,10
go-swagger,go,Swagger 2.0 implementation for go,https://github.com/go-swagger/go-swagger,4,10
huskyCI,go,Performing security tests inside your CI,https://github.com/globocom/huskyCI,27,10
clash,go,A rule-based tunnel in Go.,https://github.com/Dreamacro/clash,30,10
sprig,go,Useful template functions for Go templates.,https://github.com/Masterminds/sprig,29,10
ent,go,An entity framework for Go,https://github.com/facebookincubator/ent,254,10
yay,go,Yet another Yogurt - An AUR Helper written in Go,https://github.com/Jguer/yay,43,10
mattermost-server,go,Open source Slack-alternative in Golang and React - Mattermost,https://github.com/mattermost/mattermost-server,17,10
inlets,go,Expose your local endpoints to the Internet,https://github.com/alexellis/inlets,14,10
quorum,go,A permissioned implementation of Ethereum supporting data privacy,https://github.com/jpmorganchase/quorum,5,10
go-elasticsearch,go,The official Go client for Elasticsearch,https://github.com/elastic/go-elasticsearch,8,10
httprobe,go,Take a list of domains and probe for working HTTP and HTTPS servers,https://github.com/tomnomnom/httprobe,5,10
muon,go,GPU based Electron on a diet,https://github.com/ImVexed/muon,200,10
go-admin,go,a dataviz tool for golang developer which supports most framework,https://github.com/chenhg5/go-admin,76,10
env,go,Simple lib to parse environment variables to structs,https://github.com/caarlos0/env,100,10
rancher,go,Complete container management platform,https://github.com/rancher/rancher,12,10
go,go,"A high-performance 100% compatible drop-in replacement of ""encoding/json""",https://github.com/json-iterator/go,135,10
datadog-agent,go,Datadog Agent,https://github.com/DataDog/datadog-agent,1,10
age,go,"[ALPHA STATE] A simple, secure and modern encryption tool with small explicit keys, no config options, and UNIX-style composability.",https://github.com/FiloSottile/age,28,10
go-micro,go,A Go microservices development framework,https://github.com/micro/go-micro,36,10
vault,go,"A tool for secrets management, encryption as a service, and privileged access management",https://github.com/hashicorp/vault,37,10
kubernetes,go,Production-Grade Container Scheduling and Management,https://github.com/kubernetes/kubernetes,122,10
docx2md,go,Convert Microsoft Word Document to Markdown,https://github.com/mattn/docx2md,24,10
fasthttp,go,Fast HTTP package for Go. Tuned for high performance. Zero memory allocations in hot paths. Up to 10x faster than net/http,https://github.com/valyala/fasthttp,64,10
terraform,go,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is an open source tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",https://github.com/hashicorp/terraform,30,10
dashboard,go,General-purpose web UI for Kubernetes clusters,https://github.com/kubernetes/dashboard,10,10
mysql,go,Go MySQL Driver is a MySQL driver for Go's (golang) database/sql package,https://github.com/go-sql-driver/mysql,7,10
beats,go,🐠Beats - Lightweight shippers for Elasticsearch & Logstash,https://github.com/elastic/beats,40,10
