Name,Language,Description,URL,Stars,Month
smartdns,unknown,smart dns server,https://github.com/pymumu/smartdns,12,11
InfoSec-Black-Friday,unknown,All the deals for InfoSec related software/tools this Black Friday,https://github.com/0x90n/InfoSec-Black-Friday,29,11
awesome-cpp,unknown,"A curated list of awesome C++ (or C) frameworks, libraries, resources, and shiny things. Inspired by awesome-... stuff.",https://github.com/fffaraz/awesome-cpp,33,11
IntelliJ-IDEA-Tutorial,unknown,IntelliJ IDEA 简体中文专题教程,https://github.com/judasn/IntelliJ-IDEA-Tutorial,22,11
notable,unknown,The Markdown-based note-taking app that doesn't suck.,https://github.com/notable/notable,36,11
awesome-vue,unknown,🎉A curated list of awesome things related to Vue.js,https://github.com/vuejs/awesome-vue,31,11
API-Security-Checklist,unknown,"Checklist of the most important security countermeasures when designing, testing, and releasing your API",https://github.com/shieldfy/API-Security-Checklist,4,11
BullshitGenerator,javascript,Needs to generate some texts to test if my GUI rendering codes good or not. so I made this.,https://github.com/menzi11/BullshitGenerator,3329,11
taobaoVisitingVenues,javascript,双十一活动自动化地操作淘宝浏览店铺得喵币脚本 for Android,https://github.com/sleepybear1113/taobaoVisitingVenues,255,11
chinese-independent-blogs,javascript,中文独立博客列表,https://github.com/timqian/chinese-independent-blogs,398,11
BlockChain,javascript,黑马程序员 120天全栈区块链开发 开源教程,https://github.com/itheima1/BlockChain,248,11
kbone,javascript,Web 与小程序同构解决方案,https://github.com/wechat-miniprogram/kbone,66,11
AutoPiano,javascript,自由钢琴🎹AutoPiano ( https://www.autopiano.cn ) Simple & Elegant Piano Online,https://github.com/WarpPrism/AutoPiano,108,11
Administrative-divisions-of-China,javascript,中华人民共和国行政区划：省级（省份直辖市自治区）、 地级（城市）、 县级（区县）、 乡级（乡镇街道）、 村级（村委会居委会） ，中国省市区镇村二级三级四级五级联动地址数据 Node.js 爬虫。,https://github.com/modood/Administrative-divisions-of-China,105,11
jamstack-cms,javascript,"Modern full stack CMS. Built with GraphQL, AWS Amplify, and Serverless technologies.",https://github.com/jamstack-cms/jamstack-cms,52,11
Rocket.Chat,javascript,The ultimate Free Open Source Solution for team communications.,https://github.com/RocketChat/Rocket.Chat,17,11
clean-code-javascript,javascript,🛁Clean Code concepts adapted for JavaScript,https://github.com/ryanmcdermott/clean-code-javascript,68,11
webogram,javascript,"Telegram web application, GPL v3",https://github.com/zhukov/webogram,14,11
slate,javascript,Beautiful static documentation for your API,https://github.com/slatedocs/slate,50,11
react-native,javascript,A framework for building native apps with React.,https://github.com/facebook/react-native,82,11
leetcode,javascript,LeetCode Solutions: A Record of My Problem Solving Journey.( leetcode题解，记录自己的leetcode解题之路。),https://github.com/azl397985856/leetcode,187,11
Mobile-Security-Framework-MobSF,javascript,"Mobile Security Framework (MobSF) is an automated, all-in-one mobile application (Android/iOS/Windows) pen-testing, malware analysis and security assessment framework capable of performing static and dynamic analysis.",https://github.com/MobSF/Mobile-Security-Framework-MobSF,7,11
fabric.js,javascript,"Javascript Canvas Library, SVG-to-Canvas (& canvas-to-SVG) Parser",https://github.com/fabricjs/fabric.js,123,11
ARC,javascript,The Abstraction and Reasoning Corpus,https://github.com/fchollet/ARC,78,11
marktext,javascript,"📝A simple and elegant markdown editor, available for Linux, macOS and Windows.",https://github.com/marktext/marktext,253,11
nodebestpractices,javascript,✅The largest Node.js best practices list (November 2019),https://github.com/goldbergyoni/nodebestpractices,205,11
react,javascript,"A declarative, efficient, and flexible JavaScript library for building user interfaces.",https://github.com/facebook/react,149,11
prettier,javascript,Prettier is an opinionated code formatter.,https://github.com/prettier/prettier,26,11
openlayers,javascript,OpenLayers,https://github.com/openlayers/openlayers,15,11
slick,javascript,the last carousel you'll ever need,https://github.com/kenwheeler/slick,15,11
Auto.js_Projects,javascript,基于Auto.js的辅助工具项目 Auto.js-based assistant tools projects,https://github.com/SuperMonster003/Auto.js_Projects,39,11
lottie-web,javascript,"Render After Effects animations natively on Web, Android and iOS, and React Native. http://airbnb.io/lottie/",https://github.com/airbnb/lottie-web,21,11
relay,javascript,Relay is a JavaScript framework for building data-driven React applications.,https://github.com/facebook/relay,19,11
website,javascript,Coding Train website,https://github.com/CodingTrain/website,62,11
edex-ui,javascript,"A cross-platform, customizable science fiction terminal emulator with advanced monitoring & touchscreen support.",https://github.com/GitSquared/edex-ui,48,11
gekko,javascript,A bitcoin trading bot written in node - https://gekko.wizb.it/,https://github.com/askmike/gekko,14,11
33-js-concepts,javascript,📜33 concepts every JavaScript developer should know.,https://github.com/leonardomso/33-js-concepts,75,11
geolib,javascript,Zero dependency library to provide some basic geo functions,https://github.com/manuelbieh/geolib,215,11
etcher,javascript,"Flash OS images to SD cards & USB drives, safely and easily.",https://github.com/balena-io/etcher,35,11
puppeteer,javascript,Headless Chrome Node.js API,https://github.com/GoogleChrome/puppeteer,90,11
react-developer-roadmap,javascript,Roadmap to becoming a React developer in 2019,https://github.com/adam-golab/react-developer-roadmap,37,11
quark-h5,javascript,基于vue2 + koa2的 H5制作工具。让不会写代码的人也能轻松快速上手制作H5页面。类似易企秀、百度H5等H5制作、建站工具,https://github.com/huangwei9527/quark-h5,186,11
drawio,javascript,Source to www.draw.io,https://github.com/jgraph/drawio,700,11
fe-interview,javascript,前端面试每日 3+1，以面试题来驱动学习，提倡每日学习与思考，每天进步一点！每天早上5点纯手工发布面试题（死磕自己，愉悦大家）,https://github.com/haizlin/fe-interview,74,11
react-interactive-paycard,javascript,Interactive React Paycard,https://github.com/jasminmif/react-interactive-paycard,215,11
selectize.js,javascript,"Selectize is the hybrid of a textbox and <select> box. It's jQuery based and it has autocomplete and native-feeling keyboard navigation; useful for tagging, contact lists, etc.",https://github.com/selectize/selectize.js,4,11
svelte,javascript,Cybernetically enhanced web apps,https://github.com/sveltejs/svelte,153,11
Daily-Interview-Question,javascript,我是木易杨，公众号「高级前端进阶」作者，每天搞定一道前端大厂面试题，祝大家天天进步，一年后会看到不一样的自己。,https://github.com/Advanced-Frontend/Daily-Interview-Question,33,11
markdown-here,javascript,"Google Chrome, Firefox, and Thunderbird extension that lets you write email in Markdown and render it before sending.",https://github.com/adam-p/markdown-here,42,11
incubator-echarts,javascript,"A powerful, interactive charting and visualization library for browser",https://github.com/apache/incubator-echarts,35,11
DPlayer,javascript,"🍭Wow, such a lovely HTML5 danmaku video player",https://github.com/MoePlayer/DPlayer,26,11
fanqiang,javascript,翻墙-科学上网,https://github.com/bannedbook/fanqiang,60,11
30-seconds-of-code,javascript,A curated collection of useful JavaScript snippets that you can understand in 30 seconds or less.,https://github.com/30-seconds/30-seconds-of-code,328,11
Awesome-Design-Tools,javascript,The best design tools and plugins for everything👉,https://github.com/LisaDziuba/Awesome-Design-Tools,62,11
uBlock,javascript,uBlock Origin - An efficient blocker for Chromium and Firefox. Fast and lean.,https://github.com/gorhill/uBlock,31,11
joplin,javascript,"Joplin - a note taking and to-do application with synchronization capabilities for Windows, macOS, Linux, Android and iOS. Forum: https://discourse.joplinapp.org/",https://github.com/laurent22/joplin,206,11
iptv,javascript,Collection of 8000+ publicly available IPTV channels from all over the world,https://github.com/iptv-org/iptv,156,11
organice,javascript,An implementation of Org mode without the dependency of Emacs - built for mobile and desktop browsers,https://github.com/200ok-ch/organice,109,11
didact,javascript,A DIY guide to build your own React,https://github.com/pomber/didact,169,11
Sortable,javascript,"Sortable — is a JavaScript library for reorderable drag-and-drop lists on modern browsers and touch devices. No jQuery required. Supports Meteor, AngularJS, React, Polymer, Vue, Ember, Knockout and any CSS library, e.g. Bootstrap.",https://github.com/SortableJS/Sortable,14,11
mapbox-gl-js,javascript,"Interactive, thoroughly customizable maps in the browser, powered by vector tiles and WebGL",https://github.com/mapbox/mapbox-gl-js,11,11
remote-jobs,javascript,A list of semi to fully remote-friendly companies in tech.,https://github.com/remoteintech/remote-jobs,30,11
design-system,javascript,🗃Storybook Design System,https://github.com/storybookjs/design-system,5,11
Vue.Draggable,javascript,Vue drag-and-drop component based on Sortable.js,https://github.com/SortableJS/Vue.Draggable,24,11
jest,javascript,Delightful JavaScript Testing.,https://github.com/facebook/jest,23,11
cypress,javascript,"Fast, easy and reliable testing for anything that runs in a browser.",https://github.com/cypress-io/cypress,30,11
monaco-editor,javascript,A browser based code editor,https://github.com/microsoft/monaco-editor,10,11
plugins,javascript,🍣The one-stop shop for official Rollup plugins,https://github.com/rollup/plugins,5,11
jitsi-meet,javascript,"Jitsi Meet - Secure, Simple and Scalable Video Conferences that you use as a standalone app or embed in your web application.",https://github.com/jitsi/jitsi-meet,12,11
pdfmake,javascript,Client/server side PDF printing in pure JavaScript,https://github.com/bpampuch/pdfmake,12,11
pai,javascript,Resource scheduling and cluster management for AI,https://github.com/microsoft/pai,2,11
formio.js,javascript,JavaScript powered Forms with JSON Form Builder,https://github.com/formio/formio.js,2,11
flowy,javascript,The minimal javascript library to create flowcharts✨,https://github.com/alyssaxuu/flowy,459,11
blocks,javascript,A JSX-based page builder for creating beautiful websites without writing code,https://github.com/blocks/blocks,207,11
roughViz,javascript,Reusable JavaScript library for creating sketchy/hand-drawn styled charts in the browser.,https://github.com/jwilber/roughViz,1565,11
Advanced-React,javascript,Starter Files and Solutions for Full Stack Advanced React and GraphQL,https://github.com/wesbos/Advanced-React,51,11
opensource.guide,javascript,📚Community guides for open source creators,https://github.com/github/opensource.guide,2,11
intl-tel-input,javascript,A JavaScript plugin for entering and validating international telephone numbers,https://github.com/jackocnr/intl-tel-input,3,11
incubator-superset,javascript,"Apache Superset (incubating) is a modern, enterprise-ready business intelligence web application",https://github.com/apache/incubator-superset,15,11
layuimini,javascript,后台admin前端模板，基于 layui 编写的最简洁、易用的后台框架模板。只需提供一个接口就直接初始化整个框架，无需复杂操作。,https://github.com/zhongshaofa/layuimini,14,11
wpt,html,"Test suites for Web platform specs — including WHATWG, W3C, and others",https://github.com/web-platform-tests/wpt,6,11
fluxion,html,Fluxion is a remake of linset by vk496 with less bugs and enhanced functionality.,https://github.com/FluxionNetwork/fluxion,5,11
OpenClash,html,A Clash Client For OpenWrt,https://github.com/vernesong/OpenClash,10,11
v2-ui,html,支持多协议多用户的 v2ray 面板，Support multi-protocol multi-user v2ray panel,https://github.com/sprov065/v2-ui,15,11
REKCARC-TSC-UHT,html,"清华大学计算机系课程攻略 Guidance for courses in Department of Computer Science and Technology, Tsinghua University",https://github.com/PKUanonym/REKCARC-TSC-UHT,73,11
blog_os,html,Writing an OS in Rust,https://github.com/phil-opp/blog_os,39,11
compat-table,html,ECMAScript 5/6/7 compatibility tables,https://github.com/kangax/compat-table,4,11
shellphish,html,"Phishing Tool for 18 social media: Instagram, Facebook, Snapchat, Github, Twitter, Yahoo, Protonmail, Spotify, Netflix, Linkedin, Wordpress, Origin, Steam, Microsoft, InstaFollowers, Gitlab, Pinterest",https://github.com/thelinuxchoice/shellphish,3,11
tabler,html,Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap,https://github.com/tabler/tabler,31,11
EIPs,html,The Ethereum Improvement Proposal repository,https://github.com/ethereum/EIPs,5,11
DevOps-Guide,html,DevOps Guide from basic to advanced with Interview Questions and Notes🔥,https://github.com/Tikam02/DevOps-Guide,446,11
Disclosures,html,"Zero-day and N-day security vulnerability notes, analysis, and proof-of-concepts",https://github.com/badd1e/Disclosures,23,11
Java-Interview-Advanced,html,中华石杉--互联网Java进阶面试训练营,https://github.com/shishan100/Java-Interview-Advanced,11,11
swagger-codegen,html,"swagger-codegen contains a template-driven engine to generate documentation, API clients and server stubs in different languages by parsing your OpenAPI / Swagger definition.",https://github.com/swagger-api/swagger-codegen,18,11
nginxconfig.io,html,⚙️NGiИX config generator on steroids💉,https://github.com/digitalocean/nginxconfig.io,55,11
istio.io,html,Source for the istio.io site,https://github.com/istio/istio.io,2,11
awesome-piracy,html,A curated list of awesome warez and piracy links,https://github.com/Igglybuff/awesome-piracy,52,11
chosen,html,"Chosen is a library for making long, unwieldy select boxes more friendly.",https://github.com/harvesthq/chosen,8,11
nsfocus-rsas-knowledge-base,html,绿盟科技漏洞扫描器(RSAS)漏洞库,https://github.com/biggerwing/nsfocus-rsas-knowledge-base,34,11
bandinchina,html,Naming and shaming companies who kowtow to Chinese censorship requests,https://github.com/caffeine-overload/bandinchina,14,11
portainer,html,Making Docker management easy.,https://github.com/portainer/portainer,15,11
bootstrap-multiselect,html,JQuery multiselect plugin based on Twitter Bootstrap.,https://github.com/davidstutz/bootstrap-multiselect,2,11
book,html,Deep Learning 101 with PaddlePaddle （『飞桨』深度学习框架入门教程）,https://github.com/PaddlePaddle/book,3,11
wysiwyg-editor,html,The next generation Javascript WYSIWYG HTML Editor.,https://github.com/froala/wysiwyg-editor,2,11
foundation-sites,html,The most advanced responsive front-end framework in the world. Quickly create prototypes and production code for sites that work on any kind of device.,https://github.com/foundation/foundation-sites,5,11
styleguide,html,Style guides for Google-originated open-source projects,https://github.com/google/styleguide,15,11
embaixadoras,html,,https://github.com/okfn-brasil/embaixadoras,2,11
Django-CRM,html,Open Source Python CRM based on Django aimed to salesforce compatible for migrating to,https://github.com/MicroPyramid/Django-CRM,1,11
PortFolio_Website,html,"Complete Portfolio Website with Bootstrap - HTML/CSS In this project, we are going to learn and build how to create a complete portfolio website with bootstrap using HTML and CSS. We will understand everything from scratch.",https://github.com/akashyap2013/PortFolio_Website,5,11
datasciencecoursera,html,Data Science Repo and blog for John Hopkins Coursera Courses. Please let me know if you have any questions.,https://github.com/mGalarnyk/datasciencecoursera,3,11
mxgraph,html,mxGraph is a fully client side JavaScript diagramming library,https://github.com/jgraph/mxgraph,28,11
zfaka,html,免费、安全、稳定、高效的发卡系统，值得拥有!,https://github.com/zlkbdotnet/zfaka,14,11
Front-end-Developer-Interview-Questions,html,"A list of helpful front-end related questions you can use to interview potential candidates, test yourself or completely ignore.",https://github.com/h5bp/Front-end-Developer-Interview-Questions,51,11
node-js-getting-started,html,Getting Started with Node on Heroku,https://github.com/heroku/node-js-getting-started,2,11
CLRS,html,📚Solutions to Introduction to Algorithms Third Edition,https://github.com/walkccc/CLRS,7,11
webdevbootcamp,html,All source code for back-end projects from the Web Developer Bootcamp,https://github.com/nax3t/webdevbootcamp,5,11
flag-icon-css,html,🎏A collection of all country flags in SVG — plus the CSS for easier integration,https://github.com/lipis/flag-icon-css,7,11
embeddedsw,html,Xilinx Embedded Software (embeddedsw) Development,https://github.com/Xilinx/embeddedsw,1,11
kongqi_laravel_admin,html,"快速laravel后台管理系统，集成了，图片上传，多图上传，批量Excel导入，批量插入，修改，添加，搜索，权限管理RBAC,验证码，插件一个综合完善后台，助你开发快人一步。",https://github.com/kong-qi/kongqi_laravel_admin,10,11
nndl.github.io,html,《神经网络与深度学习》 邱锡鹏著 Neural Network and Deep Learning,https://github.com/nndl/nndl.github.io,42,11
Tang,html,泡面哥汤达人的前世今生，从默默无闻到人人喊打【截止到2019年11月13日】,https://github.com/KirikoXX/Tang,7,11
purecss-lace,html,HTML/CSS drawing inspired by Flemish baroque oil portraits. Hand-coded entirely in HTML & CSS.,https://github.com/cyanharlow/purecss-lace,41,11
moveit_tutorials,html,A sphinx-based centralized documentation repo for MoveIt,https://github.com/ros-planning/moveit_tutorials,1,11
Coursera-ML-AndrewNg-Notes,html,吴恩达老师的机器学习课程个人笔记,https://github.com/fengdu78/Coursera-ML-AndrewNg-Notes,44,11
cypress-example-kitchensink,html,This is an example app used to showcase Cypress.io testing.,https://github.com/cypress-io/cypress-example-kitchensink,3,11
professional-services,html,Common solutions and tools developed by Google Cloud's Professional Services team,https://github.com/GoogleCloudPlatform/professional-services,1,11
hugo-academic,html,📝The website builder for Hugo. Build and deploy a beautiful website in minutes!,https://github.com/gcushen/hugo-academic,28,11
free-for-dev,html,"A list of SaaS, PaaS and IaaS offerings that have free tiers of interest to devops and infradev",https://github.com/ripienaar/free-for-dev,33,11
qiubaiying.github.io,html,BY Blog ->,https://github.com/qiubaiying/qiubaiying.github.io,3,11
blaze,html,⚡️File sharing progressive web app built using WebRTC and WebSockets,https://github.com/blenderskool/blaze,9,11
node-ytdl-core,html,YouTube video downloader in javascript.,https://github.com/fent/node-ytdl-core,5,11
coreui-free-bootstrap-admin-template,html,CoreUI is free bootstrap admin template,https://github.com/coreui/coreui-free-bootstrap-admin-template,1,11
zenbot,html,Zenbot is a command-line cryptocurrency trading bot using Node.js and MongoDB.,https://github.com/DeviaVir/zenbot,3,11
gohugo-theme-ananke,html,Ananke: A theme for Hugo Sites,https://github.com/budparr/gohugo-theme-ananke,2,11
baremetrics-v1,html,This was the very first version of Baremetrics from 2013. It's published here for posterity.,https://github.com/Baremetrics/baremetrics-v1,4,11
qcloud-documents,html,腾讯云官方文档 使用Markdown自动构建,https://github.com/tencentyun/qcloud-documents,1,11
Machine-Learning,html,⚡️机器学习实战（Python3）：kNN、决策树、贝叶斯、逻辑回归、SVM、线性回归、树回归,https://github.com/Jack-Cherish/Machine-Learning,3,11
Crawler_Illegal_Cases_In_China,html,Collection of China illegal cases about web crawler 本项目用来整理所有中国大陆爬虫开发者涉诉与违规相关的新闻、资料与法律法规。致力于帮助在中国大陆工作的爬虫行业从业者了解我国相关法律，避免触碰数据合规红线。,https://github.com/HiddenStrawberry/Crawler_Illegal_Cases_In_China,118,11
startbootstrap-resume,html,A Bootstrap 4 resume/CV theme created by Start Bootstrap,https://github.com/BlackrockDigital/startbootstrap-resume,1,11
quickstart-js,html,Firebase Quickstart Samples for Web,https://github.com/firebase/quickstart-js,3,11
riots_chile_analisis,html,Análisis Twitter en las Protestas de Chile,https://github.com/connectalabs/riots_chile_analisis,3,11
gentelella,html,Free Bootstrap 4 Admin Dashboard Template,https://github.com/ColorlibHQ/gentelella,12,11
THC-Archive,html,All releases of the security research group (a.k.a. hackers) The Hacker's Choice,https://github.com/vanhauser-thc/THC-Archive,4,11
rellax,html,"Lightweight, vanilla javascript parallax library",https://github.com/dixonandmoe/rellax,5,11
stickyfill,html,Polyfill for CSS `position: sticky`,https://github.com/wilddeer/stickyfill,3,11
go101,html,An online book focusing on Go syntax/semantics.,https://github.com/go101/go101,4,11
twofactorauth,html,"List of sites with two factor auth support which includes SMS, email, phone calls, hardware, and software.",https://github.com/2factorauth/twofactorauth,3,11
hyperblog,html,Un blog increíble para el curso de Git y Github de Platzi,https://github.com/freddier/hyperblog,8,11
machine-learning-systems-design,html,A booklet on machine learning systems design with exercises,https://github.com/chiphuyen/machine-learning-systems-design,238,11
fastText,html,Library for fast text representation and classification.,https://github.com/facebookresearch/fastText,19,11
ru.javascript.info,html,Современный учебник JavaScript,https://github.com/javascript-tutorial/ru.javascript.info,3,11
ecma262,html,"Status, process, and documents for ECMA-262",https://github.com/tc39/ecma262,10,11
go-micro,go,A Go microservices development framework,https://github.com/micro/go-micro,198,11
clash,go,A rule-based tunnel in Go.,https://github.com/Dreamacro/clash,32,11
cloud-torrent,go,☁️Cloud Torrent: a self-hosted remote torrent client,https://github.com/jpillora/cloud-torrent,52,11
go-admin,go,A dataviz framework help gopher to build a admin panel in ten minutes,https://github.com/GoAdminGroup/go-admin,143,11
terraform,go,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is an open source tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",https://github.com/hashicorp/terraform,53,11
frp,go,A fast reverse proxy to help you expose a local server behind a NAT or firewall to the internet.,https://github.com/fatedier/frp,70,11
gin,go,"Gin is a HTTP web framework written in Go (Golang). It features a Martini-like API with much better performance -- up to 40 times faster. If you need smashing performance, get yourself some Gin.",https://github.com/gin-gonic/gin,219,11
fasthttp,go,Fast HTTP package for Go. Tuned for high performance. Zero memory allocations in hot paths. Up to 10x faster than net/http,https://github.com/valyala/fasthttp,65,11
iris,go,"感谢中国开发商 - https://bit.ly/謝謝 | The fastest community-driven web framework for Go. Webassembly, Automatic HTTPS with Public Domain, MVC, Sessions, Caching, Versioning API, Problem API, Websocket, Dependency Injection and more. Fully compatible with the standard library and 3rd-party middleware packages. | https://bit.ly/iriscandothat1 | https://bi…",https://github.com/kataras/iris,21,11
jaeger,go,"CNCF Jaeger, a Distributed Tracing Platform",https://github.com/jaegertracing/jaeger,35,11
consul,go,"Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.",https://github.com/hashicorp/consul,41,11
moby,go,Moby Project - a collaborative project for the container ecosystem to assemble container-based systems,https://github.com/moby/moby,22,11
opentelemetry-go,go,,https://github.com/open-telemetry/opentelemetry-go,11,11
vault,go,"A tool for secrets management, encryption as a service, and privileged access management",https://github.com/hashicorp/vault,11,11
spikeSystem,go,,https://github.com/GuoZhaoran/spikeSystem,46,11
helmfile,go,Deploy Kubernetes Helm Charts,https://github.com/roboll/helmfile,5,11
confluent-kafka-go,go,Confluent's Apache Kafka Golang client,https://github.com/confluentinc/confluent-kafka-go,4,11
ent,go,An entity framework for Go,https://github.com/facebookincubator/ent,27,11
gost,go,GO Simple Tunnel - a simple tunnel written in golang,https://github.com/ginuerzh/gost,156,11
terraform-provider-aws,go,Terraform AWS provider,https://github.com/terraform-providers/terraform-provider-aws,12,11
aws-sdk-go,go,AWS SDK for the Go programming language.,https://github.com/aws/aws-sdk-go,8,11
fabric,go,Read-only mirror of https://gerrit.hyperledger.org/r/#/admin/projects/fabric,https://github.com/hyperledger/fabric,25,11
night-reading-go,go,"Night-Reading-Go《Go 夜读》 > Share the related technical topics of Go every week through zoom online live broadcast, every day on the WeChat/Slack to communicate programming technology topics. 每周通过 zoom 在线直播的方式分享 Go 相关的技术话题，每天大家在微信/Slack 上及时沟通交流编程技术话题。",https://github.com/developer-learning/night-reading-go,36,11
kubernetes,go,Production-Grade Container Scheduling and Management,https://github.com/kubernetes/kubernetes,44,11
go,go,The Go programming language,https://github.com/golang/go,90,11
telegraf,go,The plugin-driven server agent for collecting & reporting metrics.,https://github.com/influxdata/telegraf,9,11
skaffold,go,Easy and Repeatable Kubernetes Development,https://github.com/GoogleContainerTools/skaffold,147,11
mkcert,go,A simple zero-config tool to make locally trusted development certificates with any names you'd like.,https://github.com/FiloSottile/mkcert,122,11
fyne,go,Cross platform GUI in Go based on Material Design,https://github.com/fyne-io/fyne,24,11
caddy,go,"Fast, cross-platform HTTP/2 web server with automatic HTTPS",https://github.com/caddyserver/caddy,33,11
advanced-go-programming-book,go,📚《Go语言高级编程》开源图书，涵盖CGO、Go汇编语言、RPC实现、Protobuf插件实现、Web框架实现、分布式系统等高阶主题(完稿),https://github.com/chai2010/advanced-go-programming-book,513,11
learn-go-with-tests,go,Learn Go with test-driven development,https://github.com/quii/learn-go-with-tests,25,11
mxget,go,优雅的一站式音乐搜索、下载试听服务，支持国内所有音乐平台,https://github.com/winterssy/mxget,61,11
syncthing,go,Open Source Continuous File Synchronization,https://github.com/syncthing/syncthing,45,11
nps,go,一款轻量级、功能强大的内网穿透代理服务器。支持tcp、udp流量转发，支持内网http代理、内网socks5代理，同时支持snappy压缩、站点保护、加密传输、多路复用、header修改等。支持web图形化管理，集成多用户模式。,https://github.com/cnlh/nps,55,11
lotus,go,"Implementation of the Filecoin protocol, written in Go",https://github.com/filecoin-project/lotus,9,11
OpenDiablo2,go,An open source re-implementation of Diablo 2,https://github.com/OpenDiablo2/OpenDiablo2,2564,11
grpc-go,go,The Go language implementation of gRPC. HTTP/2 based RPC,https://github.com/grpc/grpc-go,18,11
validator,go,"💯Go Struct and Field validation, including Cross Field, Cross Struct, Map, Slice and Array diving",https://github.com/go-playground/validator,238,11
mongo-go-driver,go,The Go driver for MongoDB,https://github.com/mongodb/mongo-go-driver,5,11
testify,go,A toolkit with common assertions and mocks that plays nicely with the standard library,https://github.com/stretchr/testify,15,11
mapstructure,go,Go library for decoding generic map values into native Go structures.,https://github.com/mitchellh/mapstructure,6,11
coredns,go,CoreDNS is a DNS server that chains plugins,https://github.com/coredns/coredns,7,11
govmomi,go,Go library for the VMware vSphere API,https://github.com/vmware/govmomi,3,11
cosmos-sdk,go,⛓A Framework for Building High Value Public Blockchains✨,https://github.com/cosmos/cosmos-sdk,10,11
pan-light,go,"百度网盘不限速客户端, golang + qt5, 跨平台图形界面",https://github.com/peterq/pan-light,40,11
bfe,go,Open-source layer 7 load balancer derived from proprietary Baidu FrontEnd,https://github.com/baidu/bfe,700,11
inlets,go,Expose your local endpoints to the Internet,https://github.com/inlets/inlets,62,11
gopl.io,go,"Example programs from ""The Go Programming Language""",https://github.com/adonovan/gopl.io,23,11
FreeNet,go,科学上网/梯子/自由上网/翻墙 SSR/V2Ray/Brook 最全搭建教程,https://github.com/xiaoming2028/FreeNet,42,11
gitops-engine,go,,https://github.com/argoproj/gitops-engine,103,11
fzf,go,🌸A command-line fuzzy finder,https://github.com/junegunn/fzf,108,11
firebolt,go,"Golang framework for streaming ETL, observability data pipeline, and event processing apps",https://github.com/digitalocean/firebolt,26,11
external-storage,go,"External storage plugins, provisioners, and helper libraries",https://github.com/kubernetes-incubator/external-storage,3,11
MailHog,go,Web and API based SMTP testing,https://github.com/mailhog/MailHog,13,11
thanos,go,Highly available Prometheus setup with long term storage capabilities. CNCF Sandbox project.,https://github.com/thanos-io/thanos,11,11
prototool,go,Your Swiss Army Knife for Protocol Buffers,https://github.com/uber/prototool,7,11
minikube,go,Run Kubernetes locally,https://github.com/kubernetes/minikube,15,11
hcl,go,HCL is the HashiCorp configuration language.,https://github.com/hashicorp/hcl,2,11
opa,go,"An open source, general-purpose policy engine.",https://github.com/open-policy-agent/opa,14,11
loki,go,"Like Prometheus, but for logs.",https://github.com/grafana/loki,54,11
bigcache,go,Efficient cache for gigabytes of data written in Go.,https://github.com/allegro/bigcache,27,11
pq,go,Pure Go Postgres driver for database/sql,https://github.com/lib/pq,6,11
ginkgo,go,BDD Testing Framework for Go,https://github.com/onsi/ginkgo,3,11
mux,go,A powerful HTTP router and URL matcher for building Go web servers with🦍,https://github.com/gorilla/mux,17,11
gatekeeper,go,Gatekeeper - Policy Controller for Kubernetes,https://github.com/open-policy-agent/gatekeeper,5,11
sqlx,go,general purpose extensions to golang's database/sql,https://github.com/jmoiron/sqlx,16,11
protobuf,go,Go support for Google's protocol buffers,https://github.com/golang/protobuf,18,11
redis,go,Type-safe Redis client for Golang,https://github.com/go-redis/redis,13,11
gin-swagger,go,gin middleware to automatically generate RESTful API documentation with Swagger 2.0.,https://github.com/swaggo/gin-swagger,6,11
websocket,go,"A fast, well-tested and widely used WebSocket implementation for Go.",https://github.com/gorilla/websocket,15,11
go-swagger,go,Swagger 2.0 implementation for go,https://github.com/go-swagger/go-swagger,4,11
chat,go,"Instant messaging server; backend in Go; iOS, Android, web, command line clients; chatbots",https://github.com/tinode/chat,14,11
go-sqlmock,go,Sql mock driver for golang to test database interactions,https://github.com/DATA-DOG/go-sqlmock,6,11
dep,go,Go dependency management tool,https://github.com/golang/dep,20,11
containerd,go,An open and reliable container runtime,https://github.com/containerd/containerd,4,11
traefik,go,The Cloud Native Edge Router,https://github.com/containous/traefik,39,11
tidb,go,TiDB is an open source distributed HTAP database compatible with the MySQL protocol,https://github.com/pingcap/tidb,27,11
gorm,go,"The fantastic ORM library for Golang, aims to be developer friendly",https://github.com/jinzhu/gorm,134,11
elastic,go,Elasticsearch client for Go.,https://github.com/olivere/elastic,5,11
